file_id,emotion,duration,energy,zero_crossing_rate,spectral_centroid,spectral_bandwidth,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13
03-01-07-02-02-01-20,disgust,4.7380625,0.008267244324088097,0.1383736629614094,2631.207519188545,1845.4434345150453,-550.07935,16.983997,-11.408944,-12.428418,-13.112093,-14.447208,-17.128021,-12.885785,-5.0792155,-8.106634,-11.355102,-3.378604,-5.7686267
03-01-07-02-02-02-20,disgust,3.8705625,0.008074576035141945,0.17703625387396693,2526.044454941121,1783.05068659953,-528.23126,29.904736,-15.1430645,-11.209985,-15.129782,-6.488934,-17.715347,-15.013448,-6.92148,-5.8842177,-12.366699,-6.5979357,-8.4585905
03-01-08-01-01-01-20,surprised,3.236625,0.003769296919927001,0.08361577052696079,1791.5102996479873,1354.4474670871543,-645.01324,25.520248,-16.40607,5.470966,-13.340576,-6.030153,-19.002888,-8.986544,-5.5828786,-6.5610266,-4.397737,-4.623085,-2.9419565
03-01-08-01-01-02-20,surprised,3.57025,0.006617800332605839,0.11239188058035714,1879.2588788196783,1455.4334840303734,-574.6419,32.87999,-14.568757,3.8028316,-15.086725,-7.882365,-14.671361,-9.9011965,-7.9316564,-5.51485,-7.293383,-5.1322427,-4.818444
03-01-08-01-02-01-20,surprised,3.1365,0.0025233449414372444,0.10331340751262626,1938.8059312441583,1421.0526163070804,-689.8012,29.25649,-11.051108,1.7652777,-8.131115,-5.315206,-18.12292,-7.8509736,-4.8460712,-5.906997,-6.1220727,-2.7180483,-3.8651052
03-01-08-01-02-02-20,surprised,3.2031875,0.0033124478068202734,0.08602452042079207,1818.3565968217918,1375.1443113135604,-668.43964,29.820774,-14.943124,3.2123404,-14.832877,-5.9172745,-20.399158,-5.785325,-6.266124,-5.654981,-4.708852,0.040891446,1.7677424
03-01-08-02-01-01-20,surprised,3.7370625,0.013235187157988548,0.16354917868589744,2192.163984966031,1534.1576928387065,-483.6729,25.791897,-22.170929,0.6593108,-22.297628,-8.889037,-19.169048,-11.554889,-6.7629685,-9.908405,-7.0675073,-2.340592,0.76116574
03-01-08-02-01-02-20,surprised,3.236625,0.0036532534286379814,0.07891007965686274,1993.2640817759834,1582.1014004529466,-649.8828,32.043526,-16.73449,0.2403626,-16.601873,-6.8782005,-19.001211,-11.64468,-8.562189,-8.01048,-7.373867,-6.5714254,-3.440354
03-01-08-02-02-01-20,surprised,3.536875,0.01092266384512186,0.17895287865990991,2565.937002538555,1807.4546744800243,-478.78952,23.753746,-25.427126,4.4300694,-16.285877,-6.2197905,-23.144724,-18.736029,-5.689162,-12.353058,-9.45655,-4.8075466,-4.612634
03-01-08-02-02-02-20,surprised,3.4368125,0.005810245405882597,0.1247875072337963,2114.3830064965546,1540.2035134862697,-589.1455,26.916622,-17.56534,4.4307914,-12.365162,-6.2678394,-21.934896,-8.128957,-4.2168784,-8.438097,-7.2988806,-4.8475423,-6.1051307
03-01-01-01-01-01-21,neutral,3.8371875,0.005853139329701662,0.07642822265625,2064.221486357644,1916.700496626557,-585.5245,63.384293,-0.13832219,18.74466,-1.8350617,-1.2794878,-0.41540334,-11.354147,-2.8426988,-0.3260369,-5.4270954,0.24040465,0.5438289
03-01-01-01-01-02-21,neutral,3.970625,0.005590116139501333,0.079203125,1925.7686431737395,1876.610512449076,-588.1197,67.77601,5.984998,20.53744,-1.2120839,1.2455652,-1.6877463,-10.444164,-1.6784766,1.5145533,-3.5821805,1.3348104,1.9199735
03-01-01-01-02-01-21,neutral,3.603625,0.006621208041906357,0.08137444690265487,2163.04585614361,1885.0252778792303,-596.7793,65.798454,-0.037944593,17.537014,-0.34756282,0.7618293,-4.1997137,-12.750921,-3.8022594,1.5163621,-4.865091,-2.267232,1.1499349
03-01-01-01-02-02-21,neutral,3.670375,0.005287321284413338,0.08067680027173912,2122.401315624599,1894.1707469437572,-598.7896,64.769035,-0.7642729,17.399885,2.5146668,-0.041629825,-6.1746845,-11.959823,-2.3815458,0.55906034,-4.0785193,0.31992254,0.36897767
03-01-02-01-01-01-21,calm,4.037375,0.0037021515890955925,0.08030880905511811,1985.1657921115852,1827.1315016723177,-617.2068,72.606766,6.0898623,20.44663,2.183239,0.5392131,-4.003736,-8.052274,-1.5393431,3.1695895,-2.6923482,1.8555658,2.6875916
03-01-02-01-01-02-21,calm,4.004,0.0045805457048118114,0.0944552951388889,2070.4148097179864,1813.3014139522038,-594.72345,72.78401,-1.0555844,21.121527,-0.5987024,-2.8711405,-3.9240658,-10.349287,-2.0270467,1.1193086,-4.5451574,2.5735872,1.6853976
03-01-02-01-02-01-21,calm,3.8038125,0.004382406827062368,0.08275341386554622,1957.9794492312806,1895.2824393381134,-628.9156,76.26206,13.404956,24.932795,6.479999,6.1035347,-2.235189,-5.874783,0.6699865,3.3511026,0.10899491,4.5244083,4.3097625
03-01-02-01-02-02-21,calm,4.07075,0.004230079241096973,0.09408950805664062,1914.1226702989397,1839.102638738433,-617.4618,76.50408,8.722238,26.30185,7.568616,1.6282693,-5.767351,-5.481695,1.0594962,3.1829011,-2.9766161,3.8623896,3.2429843
03-01-02-02-01-01-21,calm,4.004,0.0037549007683992386,0.11051432291666667,2125.9543902275004,1872.3926183297547,-602.26587,66.24094,2.423502,25.470367,1.610718,1.9548241,-6.3880568,-5.9211287,0.13448259,4.216363,-3.31752,3.4498546,2.8857653
03-01-02-02-01-02-21,calm,4.170875,0.0038754320703446865,0.12237968153625954,2139.1246318975404,1764.9788085125135,-580.9676,66.62463,-3.871452,24.976612,-1.5630394,-0.06444287,-9.069824,-10.8069725,-1.0802901,2.5378256,-6.209129,1.4259999,0.3731216
03-01-02-02-02-01-21,calm,4.1375,0.0048901853151619434,0.14898212139423078,2167.5236694974083,1799.5131013920422,-576.66766,64.91586,-2.3455474,25.024408,0.5954402,-0.995718,-5.4905825,-11.79452,-0.29961103,1.1701554,-4.226784,3.0196955,2.488192
03-01-02-02-02-02-21,calm,3.970625,0.0042497278191149235,0.13546484375,2178.128275657031,1778.4210063964545,-591.5341,69.50084,-4.8091617,24.73343,2.0625134,-0.61250323,-11.048541,-9.645297,-2.0584066,-0.24998829,-4.65716,2.0794694,2.1721919
03-01-03-01-01-01-21,happy,3.8371875,0.007505814544856548,0.0895263671875,2203.365612996125,1876.9527125993948,-562.2354,56.601402,-6.0157995,18.083763,-2.439953,-4.6960998,-4.78235,-11.796758,-2.0374796,-1.6694336,-6.51191,0.9907393,-2.7723608
03-01-03-01-01-02-21,happy,3.8038125,0.008294099010527134,0.09813222163865547,2168.379047725011,1861.2653501109737,-555.3802,58.21691,-9.76039,22.438118,0.8615783,-5.3160763,-1.7270904,-12.3684025,-0.7027474,0.2699577,-6.621631,2.303174,-0.78465605
03-01-03-01-02-01-21,happy,3.70375,0.01035396009683609,0.12331206223060345,2254.4091994530527,1803.7614831449916,-535.2955,56.941887,-11.789976,23.019365,-3.283078,-5.996256,-9.0330925,-14.234428,-2.2503068,-2.880804,-8.242025,2.212038,-1.0813016
03-01-03-01-02-02-21,happy,3.8371875,0.008773759007453918,0.11208089192708333,2271.2065148037536,1804.723612868121,-560.7453,58.031086,-9.011633,16.494503,-1.3085188,-4.815332,-10.656447,-11.870817,-3.2575963,-1.5964005,-7.242851,0.33686316,-1.632784
03-01-03-02-01-01-21,happy,3.8038125,0.019547030329704285,0.11991202731092437,2305.8046052051527,1845.3921930917732,-464.78262,46.297924,-17.05966,16.940308,-8.077343,-10.228588,-3.5848815,-16.456818,-5.106918,-2.840782,-11.166771,0.5562093,-6.5784774
03-01-03-02-01-02-21,happy,3.9373125,0.017865203320980072,0.10753213205645161,2300.636481802324,1879.753777769184,-473.57095,43.844925,-17.390856,16.053825,-4.797138,-10.376788,-2.070354,-17.157082,-5.317035,-2.7538526,-11.042977,-0.20759016,-6.0477953
03-01-03-02-02-01-21,happy,3.670375,0.017650863155722618,0.12494904891304348,2226.225381108269,1809.0637033179792,-490.53314,54.836235,-13.697288,14.820554,-4.2709036,-10.858505,-7.0869346,-15.873556,-2.984817,-3.0724142,-9.495642,0.5582303,-5.6247616
03-01-03-02-02-02-21,happy,3.8038125,0.022554004564881325,0.12984998686974789,2238.20298370206,1791.7719710325,-443.67218,44.758778,-15.7272625,13.752802,-8.02168,-10.815984,-6.1459274,-17.398573,-6.6909165,-3.1221147,-11.5819645,0.5310307,-5.894511
03-01-04-01-01-01-21,sad,4.3043125,0.003048436250537634,0.08470775462962964,2339.2376220338824,1910.520482873438,-634.2014,63.623077,3.6274557,23.341692,-2.0656729,2.9137564,-3.9526246,-11.476038,-4.901628,-0.7435312,-7.0588746,-1.1855127,-2.7883503
03-01-04-01-01-02-21,sad,4.604625,0.002740805270150304,0.0817532009548611,2224.2607251350264,1911.163670503222,-636.6399,66.89208,4.872927,24.191332,-3.3375509,4.6883674,-3.9583325,-8.247005,-3.8338933,-2.3433583,-5.363717,-0.8772986,-2.0205493
03-01-04-01-02-01-21,sad,4.07075,0.0036074896343052387,0.10521697998046875,2326.928175207883,1938.1339556590592,-603.2679,59.652832,3.208553,20.856682,-2.3798227,3.9951446,-6.4687185,-11.250245,-1.0623542,1.0545883,-4.959053,-0.60512674,-1.2530141
03-01-04-01-02-02-21,sad,4.2041875,0.0036600881721824408,0.09654651988636363,2360.7242132252627,1921.1757362649425,-620.72363,60.442467,0.2666901,23.017294,-0.9964757,3.8907516,-4.0576653,-11.022184,-3.586815,-0.45771316,-6.385648,0.5211837,-2.6420188
03-01-04-02-01-01-21,sad,4.170875,0.014032571576535702,0.10091394322519084,2202.849174821066,1823.9906682093615,-500.58658,53.68391,-17.598421,18.422754,2.0365107,-19.300432,-7.359664,-18.291464,-16.42675,3.617401,-17.763884,-1.873209,-4.118089
03-01-04-02-01-02-21,sad,4.2709375,0.013105460442602634,0.10110336986940298,2161.745333154498,1838.0225171588681,-500.13834,50.92531,-14.627256,17.217318,2.651041,-18.738253,-9.41239,-20.272724,-13.500558,4.396616,-17.493408,-1.3577507,-5.691277
03-01-04-02-02-01-21,sad,4.2709375,0.009666715748608112,0.1167137943097015,2240.502039207534,1832.811680265699,-515.61005,53.166336,-11.500359,21.620422,0.09089154,-12.996902,-5.94959,-21.674564,-6.692432,-1.2159905,-12.555219,-2.1669738,-5.1937776
03-01-04-02-02-02-21,sad,4.1375,0.009681870229542255,0.11231219951923077,2232.1449581919255,1847.0449003865424,-543.1017,58.47988,-12.1306305,22.746258,3.6297836,-12.305275,-4.459532,-17.959822,-7.869347,1.8131337,-12.986107,-0.24580865,-3.9589412
03-01-05-01-01-01-21,angry,4.1375,0.028786541894078255,0.14281850961538461,2345.377787636445,1849.304673482248,-424.7731,40.144344,-16.7157,19.54709,-7.5023417,-9.731177,-3.827932,-20.258423,-5.434923,0.083330594,-12.002358,-0.25356892,-4.4748526
03-01-05-01-01-02-21,angry,4.004,0.026997022330760956,0.12206643725198413,2315.2723974308906,1877.6042636919444,-435.76263,41.72792,-16.302639,19.40591,-5.881907,-8.43733,-1.35882,-19.19541,-5.137131,0.22919676,-11.845349,-0.51760197,-4.6340384
03-01-05-01-02-01-21,angry,4.07075,0.03556270897388458,0.16391754150390625,2342.9565375400616,1843.6397372573185,-396.75696,37.98584,-11.854317,14.634569,-7.9910784,-9.035206,-2.886186,-18.402935,-7.698702,-1.929219,-12.686643,-1.9515775,-5.047975
03-01-05-01-02-02-21,angry,3.9373125,0.032920725643634796,0.14139679939516128,2356.6266453033204,1834.7863287484322,-424.4868,41.21833,-13.845391,18.128534,-7.0205483,-9.44057,-3.3535094,-20.898523,-5.850072,-0.8673445,-14.208307,-0.8132654,-5.1053247
03-01-05-02-01-01-21,angry,4.3710625,0.06333237141370773,0.172612768020073,2380.049897559127,1758.295400753133,-336.19052,35.00965,-21.05158,15.184061,-7.485177,-14.109418,-2.1842558,-15.69808,-5.048122,0.9293401,-11.127831,-0.63910013,-4.57272
03-01-05-02-01-02-21,angry,4.471125,0.05860406160354614,0.16268484933035715,2446.126819153505,1814.024384206182,-358.93008,33.977303,-26.003426,14.437401,-4.8037214,-12.60675,-6.7672143,-16.9058,-4.3229814,0.81291133,-12.430649,-0.051456507,-5.794003
03-01-05-02-02-01-21,angry,4.104125,0.04708430916070938,0.153804808624031,2387.039656562137,1839.5883989997196,-366.11874,33.32059,-17.659082,12.209426,-7.8882203,-10.274314,-5.411318,-19.246813,-5.764938,-2.1069744,-12.420541,-2.0365462,-4.192748
03-01-05-02-02-02-21,angry,4.2375625,0.054442889988422394,0.194827890037594,2639.644255328227,1850.3191665808176,-366.91714,30.248848,-21.836067,13.979032,-8.747821,-13.334688,-6.064,-18.66053,-6.761694,-1.5507349,-11.479172,-0.75582707,-3.688804
03-01-06-01-01-01-21,fearful,3.670375,0.007560166530311108,0.1322562839673913,2234.5075574896728,1743.685029609366,-547.4027,58.07359,-6.490535,22.052382,-4.4053373,-2.1418362,-4.769799,-14.444879,-2.422214,0.5176916,-11.472281,1.4382973,-0.0020334409
03-01-06-01-01-02-21,fearful,3.7704375,0.0075310454703867435,0.11800681938559322,2272.9433093688212,1830.84986681594,-557.3452,56.082962,-8.473531,20.018406,-5.074789,-3.8867059,-5.161276,-13.603026,-3.184068,-0.22293475,-10.61477,-0.4078229,-2.2626119
03-01-06-01-02-01-21,fearful,3.970625,0.006913686171174049,0.1016953125,2357.611125698819,1881.695175545783,-565.1778,50.943584,-5.9652543,17.375427,-0.1654032,-1.0326333,-4.941573,-11.559441,-1.2163035,-2.5970175,-8.836391,0.53120947,-0.92141765
03-01-06-01-02-02-21,fearful,4.07075,0.007693516090512276,0.09401321411132812,2257.457050489632,1884.7714440452073,-582.19104,54.775124,-0.99645996,14.94544,-2.0344188,1.2190641,-4.474825,-11.65367,-2.7797537,-3.2123337,-8.464469,-1.699437,-1.4679792
03-01-06-02-01-01-21,fearful,3.970625,0.0163573008030653,0.13915234375,2368.22625268656,1924.5338436983168,-485.44507,42.871464,-16.553535,17.492762,-3.608262,-9.334888,-5.5901027,-14.653536,-3.5507824,0.52514887,-11.045826,1.6238798,-0.9648578
03-01-06-02-01-02-21,fearful,3.8371875,0.016705268993973732,0.13807373046875,2333.839240823244,1914.2674306958704,-481.20013,44.145325,-15.523576,15.833632,-4.465789,-9.994261,-6.347873,-14.335761,-7.474454,1.0734704,-12.132023,0.33916664,-2.3552384
03-01-06-02-02-01-21,fearful,3.7704375,0.01822071149945259,0.12560414459745764,2342.7260725300275,1900.4372767791267,-468.8532,48.584576,-13.702455,16.507912,-2.8423634,-7.671644,-7.4839964,-16.263958,-7.2947555,-2.4776855,-12.316796,-1.1341234,-3.5952723
03-01-06-02-02-02-21,fearful,3.637,0.016356807202100754,0.11182068941885964,2370.2251952979836,1888.4027570243734,-495.76703,47.569546,-10.208246,15.476328,-1.3264474,-7.428404,-4.5454698,-13.430831,-6.4167376,-4.6199937,-11.882781,-0.94915515,-3.6737154
03-01-07-01-01-01-21,disgust,3.8038125,0.008822007104754448,0.09312631302521009,2363.1814594346406,1889.8283696373721,-538.28235,54.02502,-5.827324,20.24059,-5.0702043,-4.746543,-1.4730871,-14.453658,-2.6384716,0.9899934,-9.58358,-4.248024,-3.91593
03-01-07-01-01-02-21,disgust,4.07075,0.009016876108944416,0.1088714599609375,2324.868326557589,1871.649274467205,-542.86084,54.24621,-9.915852,22.752111,-3.8621728,-4.383247,-1.0390897,-12.2981825,-2.3999002,3.1401713,-7.0771294,-2.0780597,-1.6519533
03-01-07-01-02-01-21,disgust,3.637,0.009199927560985088,0.12231873629385964,2332.2064091406337,1848.884363834731,-543.70984,55.40054,-7.2495394,20.491447,-2.1760147,-8.416822,-4.645166,-12.582617,-1.9051619,-1.354802,-10.667812,-3.064756,-3.5429683
03-01-07-01-02-02-21,disgust,3.603625,0.008751793764531612,0.10666568722345132,2371.2735416453875,1923.0056095720138,-539.7774,46.07061,-8.668702,20.696194,-4.36089,-8.687255,-2.139547,-13.611093,-2.3694136,-0.610133,-7.837625,-2.7390156,-4.697248
03-01-07-02-01-01-21,disgust,4.07075,0.006086106412112713,0.1117401123046875,2185.47958344152,1874.106494035079,-573.71155,61.397606,-9.692491,23.21537,1.689416,-2.4369454,-1.1259551,-10.971422,3.409388,4.842635,-3.987565,0.5893996,1.6458524
03-01-07-02-01-02-21,disgust,4.037375,0.006551584228873253,0.10567252091535433,2301.6400097614383,1929.0591788596773,-569.5645,57.094513,-8.619608,22.77174,-2.4152195,-1.1167206,2.2286038,-12.390008,0.24263869,2.9910607,-4.0699763,1.3989543,-0.1649642
03-01-07-02-02-01-21,disgust,4.170875,0.007582619786262512,0.13400524809160305,2427.8534729100643,1871.3418118652896,-565.3707,52.053314,-5.154864,22.365921,-1.8899219,-3.903123,-0.9262921,-10.894003,1.0779973,2.727005,-5.6289835,1.0620908,-0.59097886
03-01-07-02-02-02-21,disgust,3.970625,0.006856752559542656,0.119984375,2172.8776975426445,1858.693589175013,-568.4727,64.05269,-0.06108107,25.567795,4.3208838,-0.68548596,0.5419761,-10.335107,2.0719752,7.108764,-2.032753,3.5789921,4.0620556
03-01-08-01-01-01-21,surprised,3.5035,0.011400500312447548,0.10671608664772728,2275.1651116591574,1872.3232179773684,-533.5227,55.61729,-6.5528736,12.57532,-4.244787,-8.781293,-5.929595,-15.788449,-4.2036595,-4.9545255,-10.877165,-1.3416008,-5.17694
03-01-08-01-01-02-21,surprised,3.470125,0.010327106341719627,0.08429347047018348,2240.160323867959,1973.758909862006,-556.3414,52.27885,-4.0346465,12.834452,-3.1096716,-5.2329907,-3.1104465,-14.002807,-4.999826,-4.0460563,-9.791618,-1.8668863,-5.340354
03-01-08-01-02-01-21,surprised,3.4701875,0.010760881938040257,0.11824021645642202,2390.7410474252106,1897.8499930712262,-539.7083,47.044647,-8.9471245,11.820377,-4.3662963,-5.519506,-6.8794417,-14.306113,-4.276255,-6.3397756,-12.488642,-2.3296347,-3.5753722
03-01-08-01-02-02-21,surprised,3.57025,0.012989886105060577,0.09875924246651786,2174.9417866086014,1882.34419234483,-497.55347,49.50524,-2.8767607,9.441701,-4.5133567,-6.8210897,-5.1716437,-13.589571,-4.16414,-6.7356086,-10.931051,-5.0833054,-5.6616755
03-01-08-02-01-01-21,surprised,3.637,0.015351423062384129,0.10564435992324561,2237.2196401289057,1968.4296845020858,-488.8151,40.199986,-6.206996,11.799762,-4.2656045,-9.376458,-4.964888,-16.467806,-5.586621,-4.726373,-12.857825,0.038734123,-5.1989555
03-01-08-02-01-02-21,surprised,3.637,0.015064823441207409,0.1088952850877193,2357.315734778802,1923.6144364798151,-498.09204,46.37022,-10.295613,12.846363,-7.754594,-11.896409,-5.5162234,-16.393639,-7.817566,-4.957157,-12.56995,-0.5175044,-5.897453
03-01-08-02-02-01-21,surprised,3.4701875,0.013584494590759277,0.1312043076261468,2388.3367046889516,1893.8558157637738,-523.28467,43.182922,-7.6693087,11.987819,-2.3375425,-7.645477,-7.154933,-18.535988,-1.5842534,-2.6672149,-12.541099,-0.75646174,-3.8239086
03-01-08-02-02-02-21,surprised,3.536875,0.013357125222682953,0.12328441722972973,2416.694039294577,1959.7058295133,-505.07062,40.188946,-3.3022761,11.617322,-3.4528713,-8.378862,-7.5098515,-17.202137,-3.6384993,-5.307367,-11.751465,-1.8688818,-5.965131
03-01-01-01-01-01-22,neutral,3.637,0.0022844066843390465,0.08998081140350878,2393.2273151506215,2002.629605276648,-688.75824,49.663437,-1.1694338,7.8437076,0.31046867,-4.5129104,-6.953813,-12.133463,-5.9674435,-2.1945934,-5.7411013,0.16511326,-0.524378
03-01-01-01-01-02-22,neutral,3.4368125,0.002575336489826441,0.102294921875,2500.5746325796385,2029.4117541582727,-659.5375,38.14576,-4.9222345,5.980221,0.62112606,-10.116203,-9.219579,-11.632554,-3.604155,-2.4536104,-7.2149744,-2.801922,-0.4752774
03-01-01-01-02-01-22,neutral,3.603625,0.002735366579145193,0.09847293279867257,2460.312700853465,2002.6085729654576,-672.96027,47.661205,-3.47108,2.384609,1.4779431,-7.05534,-12.885891,-12.436094,-2.810978,-1.6444304,-8.815462,-2.013142,0.15090436
03-01-01-01-02-02-22,neutral,3.536875,0.002540460554882884,0.11859955658783784,2531.6034971946806,1956.8352200862855,-665.3,42.703995,-1.4526079,7.1478996,0.75055647,-2.463042,-12.318814,-14.674575,-2.2523746,-0.88580287,-8.262023,-0.92262685,-1.6452699
03-01-02-01-01-01-22,calm,3.536875,0.0016199186211451888,0.11345280827702703,2694.286680357123,2052.5562241420525,-693.3481,38.847157,3.9660091,7.6459603,1.2397752,-4.839875,-9.3117695,-7.9635506,-3.7311766,-2.887728,-7.753734,-0.7424892,-1.3502427
03-01-02-01-01-02-22,calm,3.57025,0.0017170655773952603,0.11097499302455358,2482.5046102560736,1989.4359057797758,-669.43884,43.086056,-3.3147185,9.802184,0.81988275,-4.769616,-9.034907,-10.338965,-3.5024555,-0.76224995,-7.2185264,0.11936537,-0.5339042
03-01-02-01-02-01-22,calm,3.57025,0.002286094008013606,0.11073957170758929,2568.000567414718,1989.0295390127208,-676.40344,43.153484,-2.1461792,3.7531145,0.23590305,-6.8112454,-13.266475,-8.438491,-2.404014,-2.6298726,-9.515031,-0.40142393,-0.5473856
03-01-02-01-02-02-22,calm,3.536875,0.0019900009501725435,0.13344594594594594,2578.361254004273,1986.7442940518786,-666.0907,42.89059,-2.7744367,6.4300027,2.5499487,-2.1101105,-13.972666,-11.831321,0.022888226,-1.8125117,-9.589397,0.15275896,0.5523438
03-01-02-02-01-01-22,calm,3.70375,0.0015988181112334132,0.11541537580818965,2566.2421462259667,2034.2776619308645,-673.52234,41.32685,-2.2440577,8.47616,0.4873906,-3.749441,-6.8613276,-6.4018,-2.4112532,-1.5526026,-8.128567,-1.6975911,0.52789044
03-01-02-02-01-02-22,calm,3.8371875,0.001995611237362027,0.10988362630208333,2596.3448866627587,2051.4178535671185,-675.8577,41.88432,0.93636554,6.430511,-1.7444965,-6.33788,-7.8038187,-5.707179,-1.3095373,-3.7724397,-6.983235,0.4652287,-3.0774477
03-01-02-02-02-01-22,calm,3.637,0.001721175853163004,0.1454564144736842,2468.410983305844,1905.4588470849328,-666.89215,50.439518,-9.72192,2.7294917,-0.83122927,-1.1661711,-12.741707,-12.677884,-2.6130955,-0.3066222,-10.375736,-1.6036988,-0.6872579
03-01-02-02-02-02-22,calm,3.7704375,0.0017290961695834994,0.1563865532309322,2610.464333806608,1938.8104962098637,-659.1274,46.431725,-3.594692,6.466288,-3.6755004,-3.4595478,-14.255609,-13.37052,-3.1514354,-2.3041089,-9.397852,-0.47169423,-2.1210928
03-01-03-01-01-01-22,happy,3.536875,0.0038984843995422125,0.10878994228603604,2329.19169908006,1874.549966151333,-615.979,50.60139,-13.3442745,5.0490294,-1.4152874,-9.245004,-13.527343,-12.889849,-4.0679927,-5.898946,-9.602605,-2.6925406,-5.8068814
03-01-03-01-01-02-22,happy,3.4368125,0.0038207261823117733,0.09997106481481481,2542.9369170224963,1924.8222915410477,-631.6683,40.251083,-20.072706,3.7724123,-2.7186344,-12.4507,-13.871576,-13.922268,-2.9400194,-6.267408,-8.510703,-2.1018572,-2.855129
03-01-03-01-02-01-22,happy,3.5035,0.004114760085940361,0.10588600852272727,2606.2187358820383,2016.5179465525068,-632.54944,40.289337,-7.907118,1.0709959,-3.4707031,-10.457484,-13.844464,-14.007608,-3.0453012,-4.6751714,-8.862744,-2.5255148,-4.225019
03-01-03-01-02-02-22,happy,3.5035,0.004174303263425827,0.10507368607954545,2519.292608997734,2010.7285947034657,-634.6559,42.29069,-8.381207,-0.7792338,0.7956396,-8.320337,-13.5702305,-12.653278,-2.4923184,-4.7859883,-8.50741,-0.346036,-4.161746
03-01-03-02-01-01-22,happy,3.737125,0.015124884434044361,0.11798460870726496,2450.415541638804,1934.247367568927,-488.96255,26.219631,-25.34886,-5.5522094,-10.627975,-17.278894,-14.342127,-17.81687,-6.193468,-4.742166,-11.262696,-7.1421447,-8.157566
03-01-03-02-01-02-22,happy,3.8371875,0.014066120609641075,0.12084554036458334,2366.0176718815424,1956.1834521074081,-486.62332,30.617401,-18.648596,-1.9804683,-6.35126,-16.434486,-16.217932,-15.741622,-6.6851177,-4.736596,-13.641412,-4.3642216,-6.8945417
03-01-03-02-02-01-22,happy,3.670375,0.014729436486959457,0.13158967391304346,2691.214847151531,2138.0978700165992,-491.27502,25.728256,-10.647794,-6.840493,-4.3005104,-14.176794,-15.433715,-18.718098,-5.338972,-8.688047,-14.084427,-4.6197877,-8.356096
03-01-03-02-02-02-22,happy,3.9373125,0.012455226853489876,0.1369353263608871,2522.2602345199975,1955.56324636062,-514.47705,30.071045,-21.636896,-3.7813392,-5.6376624,-16.67423,-16.680788,-17.404333,-3.6068141,-7.1145864,-13.664151,-4.30679,-6.7704864
03-01-04-01-01-01-22,sad,3.603625,0.0029532022308558226,0.11686774059734513,2437.8997383806536,1961.678675681671,-646.01,45.83083,-8.408851,8.503115,-0.7462553,-9.303713,-10.52809,-13.686473,-1.6735176,-4.2973685,-5.903065,-0.59961736,-1.9663267
03-01-04-01-01-02-22,sad,3.70375,0.003520841710269451,0.10538877289870689,2438.735520329808,1938.0673865279534,-626.3526,40.192905,-12.280189,3.3122525,-3.144546,-11.627347,-13.373267,-14.41188,-2.8847756,-2.184499,-7.5765233,-0.8739959,-2.9766805
03-01-04-01-02-01-22,sad,3.670375,0.0035262287128716707,0.14354194972826087,2510.6046352392254,1919.1225158539885,-617.49945,37.590843,-11.402009,0.8474519,-2.184832,-6.9826317,-18.977692,-17.369291,-1.2131522,-1.6424325,-10.124855,-1.0107927,-3.8065598
03-01-04-01-02-02-22,sad,3.70375,0.0041208164766430855,0.14621076912715517,2532.729500946939,1871.8685544277237,-610.01385,39.81326,-9.661499,-1.0422993,-2.9946647,-6.2472553,-18.942451,-17.37324,-0.3132435,-3.7194386,-11.135688,0.78748834,-3.2680018
03-01-04-02-01-01-22,sad,3.7370625,0.003770973067730665,0.11103599091880342,2453.1370239272906,1920.6378821466792,-618.1954,42.231396,-13.145687,4.271622,-2.7530708,-11.25433,-11.334196,-15.361981,-5.133963,-3.01026,-9.909944,-1.057696,-3.568122
03-01-04-02-01-02-22,sad,3.637,0.004785164725035429,0.13231136924342105,2494.213384839165,1902.3692106520223,-596.2502,33.823936,-12.834708,6.1653867,-5.568146,-13.855035,-14.388996,-14.7851925,-5.903154,-4.9420834,-7.618116,0.0784837,-4.771797
03-01-04-02-02-01-22,sad,3.737125,0.004438228439539671,0.1367730034722222,2564.451324553252,1928.354670863574,-624.1987,36.02429,-6.998986,0.6937983,-0.22602604,-7.799238,-15.791871,-17.661575,-6.1332107,-4.1993647,-11.6305895,-1.6653358,-5.164012
03-01-04-02-02-02-22,sad,3.8371875,0.004986542277038097,0.12616373697916666,2475.2056230790226,1963.5111590318445,-606.278,36.370045,-6.085979,7.6196957,-2.5735958,-11.622764,-14.320491,-16.416117,-8.616888,-5.2834167,-10.636768,-1.0957805,-7.1106153
03-01-05-01-01-01-22,angry,3.70375,0.0053069512359797955,0.11972992995689655,2528.17261666887,1943.7596614414113,-571.7526,37.907455,-5.9334426,4.0368433,-6.3970447,-9.739203,-10.626581,-11.601929,-5.1052685,-1.2802905,-10.308242,0.23442316,-5.6137705
03-01-05-01-01-02-22,angry,3.7370625,0.005649874452501535,0.10395799946581197,2431.036385584084,1977.69427105349,-607.3387,42.63774,-3.6541464,4.94542,-4.916644,-9.757947,-7.0081396,-11.160541,-4.739563,-1.2608017,-8.517071,-0.15001675,-5.7006273
